Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2013-04-10,0.0,0.0,0.0,,,123.85938,0.0,0.0
2013-04-09,0.0,0.0,0.0,,,124.03906,0.0,0.0
2013-04-08,0.0,0.0,0.0,,,124.03125,0.0,0.0
2013-04-05,0.0,0.0,0.0,,,124.14062,0.0,0.0
2013-04-04,0.0,0.0,0.0,,,124.07812,0.0,0.0
2013-04-03,0.0,0.0,0.0,,,123.89844,0.0,0.0
2013-04-02,0.0,0.0,0.0,,,123.63281,0.0,0.0
2013-04-01,0.0,0.0,0.0,,,123.6875,0.0,0.0
2013-03-28,0.0,0.0,0.0,,,123.58594,0.0,0.0
2013-03-27,0.0,0.0,0.0,,,123.6875,0.0,0.0
2013-03-26,0.0,0.0,0.0,,,123.49219,0.0,0.0
2013-03-25,0.0,0.0,0.0,,,123.41406,0.0,0.0
2013-03-22,0.0,0.0,0.0,,,123.39844,0.0,0.0
2013-03-21,0.0,0.0,0.0,,,123.35156,0.0,0.0
2013-03-20,0.0,0.0,0.0,,,123.39844,0.0,0.0
2013-03-19,0.0,0.0,0.0,,,123.4375,0.0,0.0
2013-03-18,0.0,0.0,0.0,,,123.29688,0.0,0.0
2013-03-15,0.0,0.0,0.0,,,123.17969,0.0,0.0
2013-03-14,0.0,0.0,0.0,,,122.96094,0.0,0.0
2013-03-13,0.0,0.0,0.0,,,122.96094,0.0,0.0
2013-03-12,0.0,0.0,0.0,,,122.99219,0.0,0.0
2013-03-11,0.0,0.0,0.0,,,122.86719,0.0,0.0
2013-03-08,0.0,0.0,0.0,,,122.86719,0.0,0.0
2013-03-07,0.0,0.0,0.0,,,123.07031,0.0,0.0
2013-03-06,0.0,0.0,0.0,,,123.3125,0.0,0.0
2013-03-05,0.0,0.0,0.0,,,123.46094,0.0,0.0
2013-03-04,0.0,0.0,0.0,,,123.53906,0.0,0.0
2013-03-01,0.0,0.0,0.0,,,123.60938,0.0,0.0
2013-02-28,0.0,0.0,0.0,,,123.51562,0.0,0.0
2013-02-27,0.0,0.0,0.0,,,123.45312,0.0,0.0
2013-02-26,0.0,0.0,0.0,,,123.45312,0.0,0.0
2013-02-25,0.0,0.0,0.0,,,123.36719,0.0,0.0
2013-02-22,0.0,0.0,0.0,,,123.10938,0.0,0.0
2013-02-21,0.0,0.0,0.0,,,123.03906,0.0,0.0
2013-02-20,0.0,0.0,0.0,,,122.89062,0.0,0.0
2013-02-19,0.0,0.0,0.0,,,122.79688,0.0,0.0
2013-02-15,0.0,0.0,0.0,,,122.875,0.0,0.0
2013-02-14,0.0,0.0,0.0,,,122.91406,0.0,0.0
2013-02-13,0.0,0.0,0.0,,,122.69531,0.0,0.0
2013-02-12,0.0,0.0,0.0,,,122.85938,0.0,0.0
2013-02-11,0.0,0.0,0.0,,,123.00781,0.0,0.0
2013-02-08,0.0,0.0,0.0,,,122.90625,0.0,0.0
2013-02-07,0.0,0.0,0.0,,,122.91406,0.0,0.0
2013-02-06,0.0,0.0,0.0,,,122.85156,0.0,0.0
2013-02-05,0.0,0.0,0.0,,,122.65625,0.0,0.0
2013-02-04,0.0,0.0,0.0,,,122.82031,0.0,0.0
2013-02-01,0.0,0.0,0.0,,,122.65625,0.0,0.0
2013-01-31,0.0,0.0,0.0,,,122.61719,0.0,0.0
2013-01-30,0.0,0.0,0.0,,,122.57812,0.0,0.0
2013-01-29,0.0,0.0,0.0,,,122.55469,0.0,0.0
2013-01-28,0.0,0.0,0.0,,,122.53125,0.0,0.0
2013-01-25,0.0,0.0,0.0,,,122.66406,0.0,0.0
2013-01-24,0.0,0.0,0.0,,,123.14062,0.0,0.0
2013-01-23,0.0,0.0,0.0,,,123.17188,0.0,0.0
2013-01-22,0.0,0.0,0.0,,,123.17188,0.0,0.0
2013-01-18,0.0,0.0,0.0,,,123.10156,0.0,0.0
2013-01-17,0.0,0.0,0.0,,,122.96875,0.0,0.0
2013-01-16,0.0,0.0,0.0,,,123.21875,0.0,0.0
2013-01-15,0.0,0.0,0.0,,,123.21094,0.0,0.0
2013-01-14,0.0,0.0,0.0,,,123.08594,0.0,0.0
2013-01-11,0.0,0.0,0.0,,,123.0,0.0,0.0
2013-01-10,0.0,0.0,0.0,,,122.96094,0.0,0.0
2013-01-09,0.0,0.0,0.0,,,123.11719,0.0,0.0
2013-01-08,0.0,0.0,0.0,,,122.96875,0.0,0.0
2013-01-07,0.0,0.0,0.0,,,122.82031,0.0,0.0
2013-01-04,0.0,0.0,0.0,,,122.80469,0.0,0.0
2013-01-03,0.0,0.0,0.0,,,122.88281,0.0,0.0
2013-01-02,0.0,0.0,0.0,,,123.10938,0.0,0.0
2012-12-31,0.0,0.0,0.0,,,123.16406,0.0,0.0
